               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  96,             0.06732,           0.0099754,           0.0041303,             0.40712,             0.24822,             0.21252,            0.082161,            0.074044,            0.011704,            0.013841,           0.0052975,           0.0052975,           0.0052975
                  97,             0.06669,           0.0098367,           0.0040952,             0.38764,             0.25705,             0.21515,            0.084064,            0.073712,            0.011649,            0.013317,            0.005248,            0.005248,            0.005248
                  98,            0.066717,            0.010206,           0.0042643,             0.37956,             0.24786,             0.21592,            0.083932,            0.073768,            0.011663,            0.013348,           0.0051985,           0.0051985,           0.0051985
                  99,            0.066252,             0.01006,           0.0041886,              0.4267,             0.24085,             0.21915,            0.087457,            0.073638,            0.011667,            0.013504,            0.005149,            0.005149,            0.005149
                 100,            0.065836,           0.0096071,           0.0039607,             0.38603,             0.23096,             0.20388,            0.084265,            0.073284,            0.011667,            0.013519,           0.0050995,           0.0050995,           0.0050995
                 101,            0.066225,            0.010069,           0.0041886,             0.38562,             0.24819,              0.2097,            0.083712,            0.073309,            0.011652,            0.013464,             0.00505,             0.00505,             0.00505
                 102,            0.065201,           0.0098872,           0.0040501,             0.40457,             0.24605,             0.21419,            0.086486,            0.073282,            0.011648,             0.01349,           0.0050005,           0.0050005,           0.0050005
                 103,            0.066035,            0.010024,           0.0040888,             0.41603,             0.24654,             0.21707,            0.082665,            0.073676,            0.011674,             0.01377,            0.004951,            0.004951,            0.004951
                 104,            0.064824,           0.0092997,           0.0037754,             0.37799,             0.25794,             0.22061,            0.085212,            0.073905,            0.011694,            0.013749,           0.0049015,           0.0049015,           0.0049015
                 105,            0.065108,           0.0098856,           0.0040991,             0.36301,             0.26168,             0.22183,            0.085094,            0.074006,            0.011677,            0.013891,            0.004852,            0.004852,            0.004852
                 106,            0.064597,           0.0097449,            0.003837,             0.35236,             0.26496,             0.21147,            0.081081,            0.074541,            0.011664,             0.01398,           0.0048025,           0.0048025,           0.0048025
                 107,            0.065342,           0.0099904,           0.0038755,             0.34674,             0.27846,             0.21297,            0.080309,            0.074425,            0.011695,            0.013775,            0.004753,            0.004753,            0.004753
                 108,            0.064286,            0.009696,           0.0041405,             0.41319,             0.25589,              0.2173,            0.082428,              0.0743,            0.011728,            0.013476,           0.0047035,           0.0047035,           0.0047035
                 109,            0.064272,           0.0094546,           0.0035968,             0.37867,             0.25629,             0.21958,            0.082691,            0.074581,            0.011731,            0.013932,            0.004654,            0.004654,            0.004654
                 110,             0.06478,           0.0096974,            0.004025,             0.37273,             0.26384,              0.2195,            0.083285,             0.07473,            0.011749,            0.014147,           0.0046045,           0.0046045,           0.0046045
                 111,            0.063559,           0.0095117,           0.0036843,             0.34397,             0.27732,              0.2222,            0.084999,            0.074666,            0.011783,              0.0142,            0.004555,            0.004555,            0.004555
                 112,            0.063787,           0.0097483,           0.0036316,             0.33886,             0.28037,             0.22324,            0.085084,            0.074584,            0.011774,             0.01418,           0.0045055,           0.0045055,           0.0045055
                 113,            0.063865,           0.0094586,           0.0036141,             0.36902,             0.26953,              0.2216,            0.086457,            0.074489,            0.011768,            0.014052,            0.004456,            0.004456,            0.004456
                 114,            0.063804,           0.0097252,            0.003773,             0.43196,             0.22932,              0.2173,            0.087858,             0.07435,             0.01178,            0.014225,           0.0044065,           0.0044065,           0.0044065
                 115,            0.063129,           0.0095758,           0.0036999,             0.41161,             0.22997,             0.21738,            0.086634,             0.07435,            0.011788,            0.014382,            0.004357,            0.004357,            0.004357
                 116,            0.063312,            0.009583,           0.0038068,             0.41293,             0.23695,             0.22144,            0.086804,             0.07439,            0.011812,            0.014496,           0.0043075,           0.0043075,           0.0043075
                 117,            0.063269,           0.0095605,           0.0039961,             0.40947,             0.24019,             0.21601,             0.08655,            0.074464,             0.01184,            0.014515,            0.004258,            0.004258,            0.004258
                 118,            0.062866,           0.0094806,           0.0035583,             0.43637,             0.25214,             0.22006,            0.085555,            0.074495,            0.011852,            0.014518,           0.0042085,           0.0042085,           0.0042085
                 119,             0.06247,           0.0095448,           0.0035815,             0.42222,             0.25073,             0.21812,            0.084619,            0.074559,            0.011856,            0.014588,            0.004159,            0.004159,            0.004159
                 120,            0.062872,           0.0091523,           0.0035876,             0.39493,             0.26099,             0.21976,            0.082887,             0.07465,            0.011847,            0.014633,           0.0041095,           0.0041095,           0.0041095
                 121,            0.061738,           0.0092929,           0.0032767,             0.38749,             0.26484,             0.22088,             0.08358,            0.074668,            0.011871,            0.014598,             0.00406,             0.00406,             0.00406
                 122,            0.062369,           0.0096445,           0.0035178,             0.36744,             0.26752,               0.219,            0.084034,            0.074821,            0.011883,            0.014674,           0.0040105,           0.0040105,           0.0040105
                 123,            0.062217,           0.0098287,           0.0036624,             0.37575,             0.26615,             0.21843,             0.08372,            0.074853,              0.0119,            0.014687,            0.003961,            0.003961,            0.003961
                 124,            0.061787,           0.0092019,           0.0034689,             0.38461,             0.24766,             0.21419,            0.083956,            0.074848,            0.011911,            0.014759,           0.0039115,           0.0039115,           0.0039115
                 125,            0.061944,           0.0094708,           0.0033762,             0.38517,             0.24812,             0.21716,             0.08544,            0.074839,            0.011926,            0.014721,            0.003862,            0.003862,            0.003862
                 126,            0.061603,           0.0092388,           0.0032597,             0.37772,             0.25353,             0.21284,            0.083314,            0.074763,            0.011934,            0.014714,           0.0038125,           0.0038125,           0.0038125
                 127,            0.061384,           0.0092177,            0.003354,             0.37939,             0.26077,             0.21595,            0.084389,             0.07465,            0.011948,            0.014721,            0.003763,            0.003763,            0.003763
                 128,            0.061578,           0.0091392,           0.0031964,             0.37676,             0.24628,              0.2152,            0.083937,            0.074634,            0.011946,            0.014731,           0.0037135,           0.0037135,           0.0037135
                 129,            0.061953,           0.0091422,           0.0034559,             0.38256,             0.23712,             0.21232,            0.084359,            0.074623,             0.01197,            0.014616,            0.003664,            0.003664,            0.003664
                 130,            0.061376,           0.0093651,            0.003313,             0.33509,             0.24911,             0.21135,            0.082663,            0.074671,            0.011996,            0.014584,           0.0036145,           0.0036145,           0.0036145
                 131,            0.060837,           0.0093136,           0.0034097,             0.35178,             0.23312,             0.20645,            0.082388,            0.074648,            0.012014,            0.014648,            0.003565,            0.003565,            0.003565
                 132,            0.060362,           0.0090539,           0.0032523,             0.38462,             0.22449,             0.20803,            0.083059,            0.074592,             0.01203,            0.014677,           0.0035155,           0.0035155,           0.0035155
                 133,            0.060403,           0.0092697,           0.0031624,             0.39008,             0.22829,             0.21001,            0.082406,            0.074608,            0.012036,            0.014628,            0.003466,            0.003466,            0.003466
                 134,            0.059879,           0.0091898,           0.0033003,             0.39238,             0.22722,             0.20954,            0.082523,            0.074666,            0.012048,            0.014663,           0.0034165,           0.0034165,           0.0034165
                 135,            0.060454,           0.0091983,           0.0032104,              0.3769,             0.23467,             0.21232,            0.082113,            0.074781,            0.012059,            0.014638,            0.003367,            0.003367,            0.003367
                 136,            0.060119,           0.0089685,             0.00323,             0.36039,             0.23897,             0.20986,            0.081702,             0.07482,            0.012065,            0.014677,           0.0033175,           0.0033175,           0.0033175
                 137,            0.060178,           0.0088453,           0.0033233,             0.36874,             0.23837,             0.20905,            0.081742,            0.074782,            0.012069,            0.014679,            0.003268,            0.003268,            0.003268
                 138,            0.060101,           0.0089838,           0.0032354,             0.36828,             0.24255,             0.20942,            0.082297,              0.0747,            0.012073,            0.014732,           0.0032185,           0.0032185,           0.0032185
                 139,            0.059611,           0.0091281,           0.0030707,              0.3492,             0.25369,             0.21097,              0.0824,            0.074678,            0.012086,            0.014694,            0.003169,            0.003169,            0.003169
                 140,            0.059413,           0.0088005,           0.0031448,             0.34417,             0.26321,             0.20962,            0.082169,             0.07471,            0.012095,            0.014682,           0.0031195,           0.0031195,           0.0031195
                 141,            0.059464,           0.0091081,            0.003138,             0.35068,             0.25629,             0.21112,            0.082414,            0.074798,            0.012105,             0.01473,             0.00307,             0.00307,             0.00307
                 142,             0.05902,           0.0090685,           0.0029819,             0.35671,             0.25875,             0.21189,            0.082842,            0.074846,            0.012125,            0.014754,           0.0030205,           0.0030205,           0.0030205
                 143,            0.058353,            0.008919,            0.002909,              0.3568,             0.25601,             0.20949,            0.082428,            0.074883,             0.01214,             0.01476,            0.002971,            0.002971,            0.002971
                 144,            0.058042,           0.0091414,           0.0029757,             0.36559,             0.25755,             0.21114,            0.083914,            0.074905,             0.01215,            0.014789,           0.0029215,           0.0029215,           0.0029215
                 145,            0.058501,           0.0087929,           0.0029004,             0.36249,             0.25838,             0.21047,            0.084492,            0.074947,            0.012151,            0.014808,            0.002872,            0.002872,            0.002872
                 146,            0.058025,           0.0088469,           0.0030461,             0.36263,             0.25438,             0.20914,            0.083622,            0.074949,            0.012158,            0.014855,           0.0028225,           0.0028225,           0.0028225
                 147,            0.058275,           0.0088748,           0.0029504,             0.36366,              0.2548,             0.20921,            0.083472,            0.074941,            0.012165,            0.014877,            0.002773,            0.002773,            0.002773
                 148,            0.057987,           0.0088963,           0.0028677,             0.37088,             0.25378,             0.20924,            0.083565,            0.074945,            0.012173,            0.014925,           0.0027235,           0.0027235,           0.0027235
                 149,            0.057407,           0.0087269,           0.0027355,             0.37613,              0.2519,             0.20815,            0.083461,            0.074976,            0.012187,            0.014973,            0.002674,            0.002674,            0.002674
                 150,             0.05725,           0.0088286,           0.0027478,             0.37226,             0.24727,              0.2088,            0.083752,            0.074985,            0.012199,             0.01505,           0.0026245,           0.0026245,           0.0026245
                 151,            0.056865,           0.0087649,           0.0026916,             0.39858,             0.24337,             0.20945,            0.083707,            0.075014,            0.012211,            0.015127,            0.002575,            0.002575,            0.002575
                 152,            0.056559,             0.00864,           0.0026587,             0.40878,             0.24496,             0.20975,            0.084431,            0.075069,            0.012226,            0.015185,           0.0025255,           0.0025255,           0.0025255
                 153,              0.0567,           0.0084015,           0.0029146,             0.41052,             0.24482,             0.20964,            0.084481,            0.075074,            0.012243,            0.015211,            0.002476,            0.002476,            0.002476
                 154,            0.056963,           0.0087082,           0.0027437,             0.40641,             0.24583,              0.2087,            0.084512,            0.075082,            0.012259,            0.015266,           0.0024265,           0.0024265,           0.0024265
                 155,            0.056638,           0.0087554,           0.0027046,             0.41397,             0.24876,             0.21181,             0.08408,            0.075095,            0.012267,            0.015309,            0.002377,            0.002377,            0.002377
                 156,            0.056543,           0.0085619,           0.0026232,              0.4089,             0.24886,             0.21231,            0.083839,            0.075086,            0.012281,            0.015336,           0.0023275,           0.0023275,           0.0023275
                 157,            0.056111,            0.008377,           0.0027366,             0.41118,             0.24958,             0.21336,            0.084801,            0.075095,            0.012293,            0.015351,            0.002278,            0.002278,            0.002278
                 158,            0.055702,           0.0084815,            0.002708,             0.39447,             0.25473,             0.20975,            0.083741,            0.075141,            0.012305,            0.015361,           0.0022285,           0.0022285,           0.0022285
                 159,            0.055639,           0.0087737,           0.0026249,             0.39371,             0.25272,              0.2088,            0.083715,            0.075166,            0.012311,             0.01538,            0.002179,            0.002179,            0.002179
                 160,            0.055984,           0.0085388,           0.0027262,             0.39251,             0.25291,             0.21133,            0.084213,            0.075197,             0.01232,            0.015387,           0.0021295,           0.0021295,           0.0021295
                 161,            0.055122,           0.0086415,           0.0026254,             0.39228,             0.25114,             0.21002,            0.084213,             0.07521,            0.012328,            0.015387,             0.00208,             0.00208,             0.00208
