               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.068431,            0.015722,           0.0095205,              0.2631,             0.25359,             0.16362,            0.058604,            0.063201,            0.015839,           0.0083239,           0.0094555,           0.0094555,           0.0094555
                  13,            0.068011,            0.016081,            0.009469,               0.265,             0.23641,              0.1789,            0.067009,             0.06269,            0.015821,           0.0083676,            0.009406,            0.009406,            0.009406
                  14,            0.068039,            0.015726,           0.0092032,             0.28856,             0.22806,             0.17368,            0.063541,            0.063305,            0.016236,           0.0082905,           0.0093565,           0.0093565,           0.0093565
                  15,            0.067667,            0.015612,           0.0092045,             0.31359,             0.22404,             0.17011,            0.067041,            0.064232,            0.016371,           0.0098836,            0.009307,            0.009307,            0.009307
                  16,            0.067261,            0.016183,           0.0083935,             0.35748,             0.26908,             0.21457,            0.075193,            0.061623,            0.015661,           0.0084992,           0.0092575,           0.0092575,           0.0092575
                  17,            0.066735,             0.01546,           0.0090016,             0.27508,             0.23517,             0.18146,            0.073579,            0.062685,             0.01556,           0.0074583,            0.009208,            0.009208,            0.009208
                  18,            0.066353,            0.015604,            0.008594,             0.32478,             0.26651,               0.205,            0.074166,             0.06166,            0.015814,             0.00758,           0.0091585,           0.0091585,           0.0091585
                  19,            0.066432,            0.015635,           0.0087783,             0.28358,             0.24093,             0.18732,            0.072713,            0.061717,            0.015793,           0.0078449,            0.009109,            0.009109,            0.009109
                  20,             0.06608,            0.015852,           0.0087225,             0.31075,             0.25593,             0.19141,            0.071428,            0.060982,            0.015963,           0.0080852,           0.0090595,           0.0090595,           0.0090595
                  21,            0.065971,              0.0153,           0.0083618,             0.33945,             0.26211,             0.21672,            0.078959,            0.060339,            0.015873,           0.0078488,             0.00901,             0.00901,             0.00901
                  22,            0.065061,             0.01538,           0.0080067,             0.34842,             0.26598,             0.21669,            0.084583,            0.059923,            0.015604,           0.0079129,           0.0089605,           0.0089605,           0.0089605
                  23,            0.065441,            0.014904,            0.008063,              0.3455,             0.26792,             0.22055,            0.079974,             0.06057,            0.015669,           0.0081016,            0.008911,            0.008911,            0.008911
                  24,            0.065076,            0.015578,           0.0078734,             0.33531,             0.23658,             0.21571,            0.085175,            0.060283,            0.015689,            0.008106,           0.0088615,           0.0088615,           0.0088615
                  25,            0.064286,            0.015436,           0.0076605,             0.28182,             0.27583,             0.20702,            0.082794,            0.059442,              0.0163,           0.0078424,            0.008812,            0.008812,            0.008812
                  26,            0.064309,            0.015525,           0.0076815,             0.30361,             0.23918,             0.19552,            0.076267,            0.059729,             0.01563,           0.0078876,           0.0087625,           0.0087625,           0.0087625
                  27,            0.063732,            0.015361,           0.0071941,             0.37164,               0.271,             0.21568,            0.086606,            0.060068,            0.015634,           0.0077145,            0.008713,            0.008713,            0.008713
                  28,            0.063959,            0.015499,           0.0072359,             0.35891,              0.2716,              0.2371,             0.09164,            0.058913,            0.015626,           0.0073681,           0.0086635,           0.0086635,           0.0086635
                  29,            0.062786,            0.015375,           0.0072227,             0.37695,             0.26992,             0.21865,            0.090997,             0.05932,            0.015388,           0.0086232,            0.008614,            0.008614,            0.008614
                  30,            0.063196,            0.015314,           0.0069524,             0.36566,             0.27583,             0.22687,            0.088242,            0.059246,            0.015591,           0.0077317,           0.0085645,           0.0085645,           0.0085645
                  31,            0.063125,             0.01534,           0.0072201,             0.31466,             0.28855,             0.22291,            0.090779,            0.058891,            0.015644,           0.0072914,            0.008515,            0.008515,            0.008515
                  32,            0.063039,            0.015499,           0.0070025,             0.36722,             0.27434,             0.23982,            0.096158,            0.058888,            0.015516,           0.0082695,           0.0084655,           0.0084655,           0.0084655
                  33,            0.062925,            0.015228,           0.0064521,             0.32517,             0.29502,             0.22089,            0.085917,            0.058145,            0.015506,           0.0080561,            0.008416,            0.008416,            0.008416
                  34,            0.062278,            0.015045,           0.0063146,             0.33071,             0.29381,             0.23486,            0.094747,            0.058579,            0.015605,           0.0076571,           0.0083665,           0.0083665,           0.0083665
                  35,            0.061697,            0.014624,           0.0064027,             0.32233,             0.28282,             0.22004,            0.087345,            0.059531,            0.015755,           0.0076024,            0.008317,            0.008317,            0.008317
                  36,            0.061933,            0.015578,           0.0064423,             0.31984,             0.27865,             0.21842,            0.086719,            0.059157,            0.015658,           0.0074804,           0.0082675,           0.0082675,           0.0082675
                  37,            0.061516,            0.015255,            0.006286,             0.35873,             0.24956,             0.23085,            0.089437,            0.058515,            0.015535,           0.0074379,            0.008218,            0.008218,            0.008218
                  38,            0.061856,            0.014696,           0.0065187,              0.3281,             0.26749,             0.21427,            0.085045,            0.059306,             0.01564,           0.0085143,           0.0081685,           0.0081685,           0.0081685
                  39,            0.061297,            0.014679,           0.0063308,             0.33898,             0.29609,             0.23611,            0.094039,            0.058262,             0.01565,           0.0073808,            0.008119,            0.008119,            0.008119
                  40,            0.061099,            0.014904,           0.0058198,             0.30421,             0.29938,             0.21589,            0.086527,            0.058599,            0.015834,            0.008312,           0.0080695,           0.0080695,           0.0080695
                  41,            0.060452,            0.014796,           0.0057798,             0.35904,             0.29437,             0.23522,            0.090645,            0.058639,            0.015598,           0.0077325,             0.00802,             0.00802,             0.00802
                  42,            0.060516,            0.015134,            0.005859,             0.34349,             0.29139,             0.22807,            0.091479,            0.058858,            0.015529,           0.0084441,           0.0079705,           0.0079705,           0.0079705
                  43,            0.060344,            0.014703,           0.0058481,             0.33722,             0.28001,             0.22893,            0.092235,            0.059183,            0.015402,            0.008037,            0.007921,            0.007921,            0.007921
                  44,            0.060036,            0.015281,            0.005583,             0.33682,             0.31158,             0.25587,             0.10509,            0.057655,            0.015661,           0.0077412,           0.0078715,           0.0078715,           0.0078715
                  45,            0.059814,            0.015108,           0.0053494,             0.34332,             0.26707,             0.23577,             0.09651,            0.058639,              0.0155,           0.0083633,            0.007822,            0.007822,            0.007822
                  46,            0.060114,            0.014698,           0.0055194,             0.39194,             0.28145,             0.26233,             0.10404,            0.057887,            0.015668,           0.0079773,           0.0077725,           0.0077725,           0.0077725
                  47,             0.05965,            0.014858,           0.0055957,              0.3771,             0.24989,             0.23418,            0.095358,            0.057753,            0.015555,           0.0081932,            0.007723,            0.007723,            0.007723
                  48,            0.059075,            0.014797,           0.0055813,             0.44905,             0.28731,             0.24034,            0.094355,            0.057971,            0.015593,           0.0074861,           0.0076735,           0.0076735,           0.0076735
                  49,            0.059312,             0.01491,            0.005637,             0.31793,             0.27839,             0.22655,            0.094356,            0.057864,            0.015551,           0.0081253,            0.007624,            0.007624,            0.007624
                  50,            0.058979,            0.014489,           0.0052766,              0.3701,             0.29565,             0.23752,             0.10011,            0.057153,            0.015587,           0.0078627,           0.0075745,           0.0075745,           0.0075745
                  51,            0.058594,            0.014701,           0.0052648,             0.36238,             0.29138,             0.24838,             0.10337,            0.057895,            0.015518,           0.0080684,            0.007525,            0.007525,            0.007525
                  52,            0.058433,            0.014618,           0.0051272,              0.3633,             0.27867,              0.2398,             0.10126,            0.056781,            0.015547,           0.0081419,           0.0074755,           0.0074755,           0.0074755
                  53,            0.058124,            0.014449,           0.0048311,             0.38444,             0.28671,             0.24165,             0.10104,              0.0576,             0.01564,           0.0076022,            0.007426,            0.007426,            0.007426
                  54,             0.05799,            0.014374,           0.0046586,             0.32124,              0.3038,             0.22082,            0.093729,            0.057465,            0.015775,              0.0086,           0.0073765,           0.0073765,           0.0073765
                  55,            0.057863,            0.014697,           0.0049127,             0.33647,             0.28456,             0.22297,            0.089225,             0.05664,            0.015626,           0.0081862,            0.007327,            0.007327,            0.007327
                  56,            0.058006,            0.014467,           0.0051769,             0.32487,             0.27149,             0.21681,            0.091599,            0.057537,            0.015637,           0.0083518,           0.0072775,           0.0072775,           0.0072775
                  57,            0.057276,             0.01444,           0.0046108,             0.34023,             0.28458,             0.23365,             0.10013,             0.05721,            0.015567,           0.0079931,            0.007228,            0.007228,            0.007228
                  58,             0.05715,            0.014204,           0.0047645,             0.37731,             0.29157,             0.24554,             0.10391,             0.05769,            0.015659,           0.0081149,           0.0071785,           0.0071785,           0.0071785
                  59,            0.057207,            0.014124,           0.0045909,             0.36493,             0.30097,             0.23595,             0.09772,            0.057059,            0.015609,           0.0075199,            0.007129,            0.007129,            0.007129
                  60,            0.056971,            0.014037,           0.0045614,             0.36709,             0.30193,             0.22591,            0.094571,            0.058197,            0.015614,           0.0087972,           0.0070795,           0.0070795,           0.0070795
                  61,            0.056884,            0.013981,           0.0043581,             0.32491,             0.29067,              0.2233,            0.093872,            0.057306,            0.015653,           0.0081079,             0.00703,             0.00703,             0.00703
                  62,            0.056741,            0.014678,           0.0043224,             0.35611,             0.29573,             0.23725,             0.10092,            0.057909,            0.015617,           0.0085291,           0.0069805,           0.0069805,           0.0069805
                  63,            0.056564,            0.014308,           0.0046564,             0.33216,             0.28164,             0.22533,            0.090711,            0.058196,            0.015563,           0.0084121,            0.006931,            0.006931,            0.006931
                  64,            0.057187,            0.014194,           0.0047941,             0.36357,             0.27825,             0.22243,            0.095158,            0.057677,            0.015695,            0.008431,           0.0068815,           0.0068815,           0.0068815
                  65,            0.055866,            0.013825,           0.0043549,             0.33849,             0.30966,             0.24645,             0.10471,            0.057321,            0.015629,            0.008323,            0.006832,            0.006832,            0.006832
                  66,            0.056172,            0.014304,           0.0043326,             0.35996,             0.29922,             0.25794,             0.10387,            0.057741,            0.015596,           0.0089367,           0.0067825,           0.0067825,           0.0067825
                  67,            0.055658,             0.01403,           0.0042176,             0.35125,             0.26785,             0.23852,            0.096509,             0.05752,            0.015625,           0.0083418,            0.006733,            0.006733,            0.006733
                  68,            0.055293,            0.014355,           0.0041421,             0.37388,             0.26695,             0.23662,             0.10186,            0.057676,            0.015727,           0.0083541,           0.0066835,           0.0066835,           0.0066835
                  69,            0.055418,            0.014298,           0.0042495,             0.37426,             0.27849,              0.2341,            0.099972,            0.057138,            0.015717,           0.0085392,            0.006634,            0.006634,            0.006634
                  70,            0.055558,            0.014355,           0.0040612,             0.36446,             0.30549,              0.2451,            0.098183,            0.056759,            0.015722,           0.0084026,           0.0065845,           0.0065845,           0.0065845
                  71,            0.055138,            0.014084,           0.0040485,               0.399,             0.29256,             0.25566,             0.10552,            0.057159,            0.015735,           0.0084994,            0.006535,            0.006535,            0.006535
                  72,            0.055021,            0.013836,           0.0039475,             0.36995,             0.28356,             0.24848,             0.10261,            0.057358,            0.015719,           0.0089451,           0.0064855,           0.0064855,           0.0064855
                  73,            0.054682,            0.013967,           0.0040194,             0.37464,             0.29821,             0.24909,             0.10581,            0.057039,            0.015722,           0.0087821,            0.006436,            0.006436,            0.006436
                  74,            0.054772,            0.014299,           0.0040913,             0.38613,             0.29333,             0.25583,             0.10842,            0.056415,            0.015765,           0.0082948,           0.0063865,           0.0063865,           0.0063865
                  75,            0.053935,             0.01344,            0.003824,              0.3266,             0.31053,             0.25052,             0.10297,            0.056605,            0.015836,           0.0086489,            0.006337,            0.006337,            0.006337
                  76,            0.054089,            0.013879,           0.0038503,             0.36571,             0.30279,             0.25241,             0.10476,            0.057639,            0.015895,           0.0087014,           0.0062875,           0.0062875,           0.0062875
                  77,            0.053939,            0.014072,           0.0036157,             0.36385,             0.27953,             0.23732,             0.10549,             0.05723,            0.015876,           0.0090387,            0.006238,            0.006238,            0.006238
                  78,            0.053641,            0.014119,           0.0037333,             0.35543,              0.2877,             0.24484,             0.10214,            0.057526,            0.016002,           0.0093044,           0.0061885,           0.0061885,           0.0061885
                  79,            0.053478,            0.013785,           0.0034738,             0.38596,             0.28056,             0.24113,            0.095284,            0.057899,            0.015946,           0.0093487,            0.006139,            0.006139,            0.006139
                  80,            0.052898,            0.013741,           0.0037043,             0.34977,             0.28168,             0.21918,            0.090933,            0.057419,            0.015885,           0.0097896,           0.0060895,           0.0060895,           0.0060895
                  81,            0.053004,            0.013726,           0.0034872,             0.35811,             0.29604,             0.23999,            0.094651,            0.057373,            0.015991,           0.0091717,             0.00604,             0.00604,             0.00604
                  82,            0.053227,            0.013584,           0.0036402,             0.35478,             0.29388,              0.2427,             0.10058,            0.057634,            0.016028,           0.0092824,           0.0059905,           0.0059905,           0.0059905
                  83,            0.052924,            0.013294,           0.0035437,             0.38588,              0.2568,             0.22765,            0.097567,            0.057294,            0.016003,           0.0095185,            0.005941,            0.005941,            0.005941
                  84,             0.05325,            0.013717,           0.0036781,             0.37738,             0.29451,             0.24015,            0.099466,            0.056889,            0.015907,           0.0095269,           0.0058915,           0.0058915,           0.0058915
                  85,            0.052626,            0.013723,           0.0032878,              0.3846,             0.27306,             0.23644,             0.10135,             0.05674,            0.016007,           0.0095821,            0.005842,            0.005842,            0.005842
                  86,            0.052128,            0.013311,           0.0032139,             0.34339,             0.28982,             0.23122,            0.096694,            0.057168,             0.01598,           0.0098008,           0.0057925,           0.0057925,           0.0057925
                  87,             0.05256,            0.013126,           0.0033658,             0.36502,             0.29995,             0.23436,             0.10011,            0.057343,            0.016075,             0.00967,            0.005743,            0.005743,            0.005743
                  88,            0.052093,            0.013227,           0.0035081,             0.34579,             0.30332,              0.2423,             0.10633,            0.057203,            0.016154,           0.0095437,           0.0056935,           0.0056935,           0.0056935
                  89,            0.051833,            0.013783,           0.0030969,             0.36224,             0.30277,             0.24061,             0.10764,            0.056996,            0.016132,           0.0095107,            0.005644,            0.005644,            0.005644
                  90,            0.051999,             0.01316,           0.0031884,              0.3488,             0.31011,             0.23655,             0.10457,            0.056969,            0.016176,           0.0093933,           0.0055945,           0.0055945,           0.0055945
                  91,            0.051676,            0.013428,            0.003132,              0.3727,             0.30811,              0.2442,              0.1023,            0.057383,            0.016153,           0.0095948,            0.005545,            0.005545,            0.005545
                  92,            0.051661,            0.013024,           0.0032042,             0.36019,             0.30027,             0.23796,             0.10089,            0.057519,            0.016204,           0.0095872,           0.0054955,           0.0054955,           0.0054955
                  93,            0.050668,            0.013235,           0.0031063,             0.37903,             0.30577,             0.25436,             0.10785,            0.057836,            0.016213,           0.0098569,            0.005446,            0.005446,            0.005446
                  94,            0.051238,            0.013408,           0.0029907,             0.38051,             0.31319,             0.24802,             0.10626,            0.058068,            0.016207,            0.010052,           0.0053965,           0.0053965,           0.0053965
                  95,            0.051002,            0.013017,           0.0030903,             0.39359,             0.30192,             0.24769,             0.10187,             0.05844,             0.01625,            0.010194,            0.005347,            0.005347,            0.005347
                  96,              0.0512,            0.013195,           0.0032346,             0.37457,              0.3079,             0.25325,             0.10409,            0.057998,             0.01613,            0.010151,           0.0052975,           0.0052975,           0.0052975
                  97,            0.050827,            0.013128,           0.0030954,             0.36435,             0.30329,             0.25156,             0.10905,            0.057849,             0.01606,            0.010585,            0.005248,            0.005248,            0.005248
                  98,             0.05035,            0.013015,           0.0030799,             0.37208,             0.30214,             0.25455,             0.10837,            0.057743,             0.01609,            0.010406,           0.0051985,           0.0051985,           0.0051985
                  99,            0.050491,            0.012834,           0.0031914,              0.4039,             0.28234,             0.25468,              0.1051,            0.057196,            0.016088,            0.010472,            0.005149,            0.005149,            0.005149
                 100,            0.049739,            0.013091,           0.0029182,             0.38832,             0.30566,             0.25829,             0.10744,            0.057153,            0.016163,            0.010456,           0.0050995,           0.0050995,           0.0050995
                 101,             0.04974,            0.013112,           0.0029533,              0.3816,             0.32863,              0.2591,             0.10734,            0.057284,            0.016205,             0.01025,             0.00505,             0.00505,             0.00505
                 102,            0.049935,            0.012989,           0.0028592,             0.39079,             0.31939,             0.25445,             0.10639,            0.057279,            0.016245,            0.010083,           0.0050005,           0.0050005,           0.0050005
                 103,            0.049171,            0.012996,           0.0028267,             0.37832,             0.31248,             0.24967,             0.10188,            0.057154,            0.016323,           0.0099451,            0.004951,            0.004951,            0.004951
                 104,            0.049225,            0.013073,           0.0028512,             0.38794,             0.29634,             0.24726,             0.10242,            0.057052,            0.016404,           0.0098631,           0.0049015,           0.0049015,           0.0049015
                 105,            0.049712,            0.012879,           0.0029109,             0.40247,             0.30396,             0.24567,            0.098957,             0.05723,            0.016411,             0.00985,            0.004852,            0.004852,            0.004852
                 106,            0.049244,            0.012492,           0.0029854,             0.37795,              0.3016,              0.2509,            0.099292,            0.057347,             0.01643,           0.0096879,           0.0048025,           0.0048025,           0.0048025
                 107,            0.049805,            0.012556,           0.0031816,             0.38479,             0.30781,             0.25192,             0.10202,            0.057495,            0.016399,           0.0098087,            0.004753,            0.004753,            0.004753
                 108,            0.049323,             0.01257,           0.0028824,             0.36884,             0.32012,             0.25216,            0.098999,            0.057623,            0.016463,           0.0099289,           0.0047035,           0.0047035,           0.0047035
                 109,             0.04855,            0.012781,           0.0027606,             0.35936,             0.30762,             0.24063,            0.096896,            0.057675,            0.016536,            0.010068,            0.004654,            0.004654,            0.004654
                 110,            0.048224,            0.012535,           0.0026918,              0.3634,             0.31377,              0.2412,             0.09673,            0.057583,            0.016572,            0.010142,           0.0046045,           0.0046045,           0.0046045
                 111,            0.048349,            0.012273,           0.0026422,             0.36929,             0.30015,             0.24338,            0.097375,            0.057617,            0.016622,            0.010113,            0.004555,            0.004555,            0.004555
                 112,            0.048331,            0.012625,           0.0026493,             0.37301,             0.31056,             0.25156,            0.099182,            0.057736,             0.01669,            0.010034,           0.0045055,           0.0045055,           0.0045055
                 113,            0.047725,            0.012325,           0.0025535,             0.35923,             0.31145,             0.24793,            0.099682,            0.057797,            0.016732,           0.0099996,            0.004456,            0.004456,            0.004456
                 114,            0.047222,            0.012501,            0.002627,             0.38617,             0.29063,             0.25095,             0.10129,             0.05779,            0.016736,            0.010043,           0.0044065,           0.0044065,           0.0044065
                 115,            0.047454,            0.012207,           0.0023196,              0.3975,             0.30031,             0.25563,             0.10253,            0.057847,            0.016753,            0.010228,            0.004357,            0.004357,            0.004357
